                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     22,                 1.2495,                0.95498,                 1.2448,                0.61535,                0.52632,                0.56257,                  0.323,                 1.3259,                 1.2411,                   1.33,               0.009406,               0.009406,               0.009406
                     23,                 1.2568,                0.95337,                 1.2479,                0.58129,                0.51054,                0.56247,                0.32242,                 1.3613,                  1.215,                 1.3787,              0.0093777,              0.0093777,              0.0093777
                     24,                 1.2566,                0.94497,                  1.231,                0.56714,                0.55363,                0.56975,                0.31633,                 1.3803,                 1.2196,                  1.368,              0.0093494,              0.0093494,              0.0093494
                     25,                 1.2369,                0.94215,                 1.2379,                0.59273,                0.49158,                0.53462,                0.30141,                  1.358,                 1.2934,                 1.3719,              0.0093211,              0.0093211,              0.0093211
                     26,                 1.2616,                0.94754,                 1.2279,                0.55118,                0.50966,                0.52366,                0.29507,                 1.3859,                 1.2889,                 1.3693,              0.0092929,              0.0092929,              0.0092929
                     27,                 1.2446,                0.94085,                 1.2226,                0.59518,                0.53431,                0.56853,                0.32362,                 1.3905,                 1.2035,                 1.3872,              0.0092646,              0.0092646,              0.0092646
                     28,                 1.2206,                0.90724,                 1.2131,                  0.621,                0.51965,                0.58632,                0.33178,                 1.3337,                 1.1298,                 1.3457,              0.0092363,              0.0092363,              0.0092363
                     29,                 1.2253,                0.91726,                 1.2195,                0.59685,                0.49967,                0.55924,                0.32129,                  1.332,                 1.2189,                 1.3426,               0.009208,               0.009208,               0.009208
                     30,                 1.2189,                0.90125,                 1.2072,                0.61185,                0.53454,                0.59347,                0.34306,                 1.3142,                 1.1035,                 1.3397,              0.0091797,              0.0091797,              0.0091797
                     31,                 1.2295,                0.90369,                 1.2165,                0.59564,                0.51424,                0.56599,                0.32894,                 1.3171,                 1.2139,                 1.3431,              0.0091514,              0.0091514,              0.0091514
                     32,                 1.2166,                0.90195,                 1.2186,                0.62281,                0.54892,                 0.6031,                0.35113,                 1.3431,                 1.1484,                 1.3704,              0.0091231,              0.0091231,              0.0091231
                     33,                  1.203,                0.88747,                 1.2126,                0.57149,                 0.5523,                0.58167,                0.33476,                 1.3309,                 1.1431,                  1.349,              0.0090949,              0.0090949,              0.0090949
                     34,                 1.2156,                0.90461,                 1.2202,                 0.6074,                0.52298,                0.58318,                0.34107,                 1.3293,                 1.1907,                 1.3305,              0.0090666,              0.0090666,              0.0090666
                     35,                 1.1978,                0.90485,                 1.2166,                0.58533,                 0.5463,                0.56512,                0.32877,                 1.3551,                 1.1209,                 1.3973,              0.0090383,              0.0090383,              0.0090383
                     36,                 1.1999,                0.89591,                 1.2102,                0.63397,                0.56895,                0.61884,                0.36163,                 1.2872,                 1.0466,                 1.3151,                0.00901,                0.00901,                0.00901
                     37,                 1.1795,                0.86931,                 1.2095,                0.63847,                0.54564,                0.60609,                0.34891,                  1.287,                  1.063,                 1.3422,              0.0089817,              0.0089817,              0.0089817
                     38,                 1.2064,                0.87102,                 1.2047,                0.61961,                0.58274,                0.62592,                0.36136,                 1.3377,                 1.1042,                 1.3424,              0.0089534,              0.0089534,              0.0089534
                     39,                 1.2022,                0.87188,                 1.2073,                0.63388,                0.57362,                0.62114,                0.36117,                 1.2827,                 1.0696,                 1.3038,              0.0089251,              0.0089251,              0.0089251
                     40,                 1.1781,                0.86972,                 1.1988,                0.60738,                0.53903,                0.56947,                0.31706,                 1.3906,                 1.3624,                 1.3903,              0.0088969,              0.0088969,              0.0088969
                     41,                 1.1877,                0.87096,                 1.2113,                0.62101,                0.56549,                 0.6181,                0.37119,                 1.2544,                 1.0525,                 1.3078,              0.0088686,              0.0088686,              0.0088686
                     42,                 1.1789,                0.84922,                 1.1825,                0.65717,                0.55496,                0.62297,                0.36244,                 1.3289,                 1.0545,                 1.3585,              0.0088403,              0.0088403,              0.0088403
                     43,                 1.1544,                0.83382,                 1.1815,                0.65762,                0.55496,                0.62569,                0.36278,                 1.2927,                 1.0386,                 1.3306,               0.008812,               0.008812,               0.008812
                     44,                  1.167,                0.84083,                 1.1906,                0.63771,                0.53631,                0.60058,                0.35562,                 1.2937,                 1.1163,                 1.3181,              0.0087837,              0.0087837,              0.0087837
                     45,                 1.1536,                0.85057,                 1.2006,                0.63535,                0.57562,                0.62401,                0.37477,                 1.2475,                 1.0758,                 1.3103,              0.0087554,              0.0087554,              0.0087554
                     46,                 1.1801,                0.85488,                 1.1968,                0.63335,                0.57162,                0.62028,                0.36755,                 1.2484,                 1.0557,                 1.2892,              0.0087271,              0.0087271,              0.0087271
                     47,                 1.1577,                0.83955,                 1.1861,                0.63832,                0.59094,                0.63655,                0.37352,                 1.2927,                 1.0113,                 1.3483,              0.0086989,              0.0086989,              0.0086989
                     48,                 1.1451,                0.82576,                 1.1848,                0.64114,                0.57162,                0.62855,                0.37444,                 1.2785,                 1.1304,                 1.3175,              0.0086706,              0.0086706,              0.0086706
                     49,                 1.1652,                0.83934,                 1.1895,                0.63366,                0.58294,                0.62763,                0.37496,                 1.2497,                 1.0543,                 1.2952,              0.0086423,              0.0086423,              0.0086423
                     50,                 1.1466,                  0.821,                 1.1869,                0.63449,                0.61292,                0.64824,                0.38252,                 1.2928,                0.99386,                 1.3411,               0.008614,               0.008614,               0.008614
                     51,                 1.1355,                0.81502,                 1.1746,                0.64044,                0.59294,                0.63515,                0.37789,                 1.2491,                  1.033,                 1.2968,              0.0085857,              0.0085857,              0.0085857
                     52,                 1.1334,                0.80188,                 1.1611,                0.63842,                0.56496,                  0.619,                0.36418,                 1.2606,                  1.114,                 1.3027,              0.0085574,              0.0085574,              0.0085574
                     53,                 1.1328,                0.80308,                 1.1631,                0.62057,                0.62358,                0.65131,                0.39128,                 1.2744,                0.97859,                 1.3192,              0.0085291,              0.0085291,              0.0085291
                     54,                 1.1234,                 0.8061,                 1.1651,                0.65873,                 0.5864,                0.64055,                0.38747,                  1.247,                 1.0263,                 1.3061,              0.0085009,              0.0085009,              0.0085009
                     55,                 1.1425,                0.80519,                 1.1696,                0.61662,                0.56962,                0.62657,                 0.3776,                 1.2319,                 1.0733,                 1.2957,              0.0084726,              0.0084726,              0.0084726
                     56,                  1.133,                0.81001,                  1.172,                0.60648,                0.57806,                0.60398,                  0.355,                 1.2857,                 1.0733,                 1.3261,              0.0084443,              0.0084443,              0.0084443
                     57,                 1.1328,                0.80196,                 1.1749,                0.64766,                0.56334,                0.63659,                0.37521,                 1.2788,                 1.0021,                 1.3048,               0.008416,               0.008416,               0.008416
                     58,                 1.1364,                0.80559,                  1.178,                0.60854,                0.58361,                0.62027,                0.36888,                 1.3045,                 1.0311,                 1.3326,              0.0083877,              0.0083877,              0.0083877
                     59,                 1.1421,                0.80849,                 1.1768,                0.67059,                0.53964,                0.62133,                0.36975,                 1.2866,                 1.0891,                 1.3275,              0.0083594,              0.0083594,              0.0083594
                     60,                 1.1157,                0.78389,                 1.1641,                0.61537,                0.60754,                0.63573,                0.38109,                 1.2501,                 1.0099,                 1.3021,              0.0083311,              0.0083311,              0.0083311
                     61,                 1.1169,                0.78795,                 1.1608,                0.63656,                0.56826,                 0.6319,                0.38667,                 1.2617,                 1.0392,                 1.3139,              0.0083029,              0.0083029,              0.0083029
                     62,                 1.1207,                0.79965,                 1.1762,                0.67155,                0.56362,                0.63278,                0.38438,                 1.2426,                 1.0521,                 1.3031,              0.0082746,              0.0082746,              0.0082746
                     63,                 1.1116,                0.77647,                 1.1606,                0.64278,                0.57661,                 0.6395,                 0.3807,                 1.2639,                 1.0177,                  1.314,              0.0082463,              0.0082463,              0.0082463
                     64,                 1.1054,                0.77549,                 1.1586,                0.62618,                0.57428,                0.63149,                0.37785,                 1.2579,                 1.0401,                 1.3144,               0.008218,               0.008218,               0.008218
                     65,                  1.107,                0.77327,                 1.1527,                0.66284,                0.54697,                0.63732,                 0.3866,                 1.2275,                 1.0212,                 1.2874,              0.0081897,              0.0081897,              0.0081897
                     66,                  1.102,                0.77342,                 1.1553,                0.63027,                0.60293,                 0.6482,                0.38586,                 1.2605,                 1.0035,                  1.301,              0.0081614,              0.0081614,              0.0081614
                     67,                 1.1022,                0.76794,                 1.1571,                0.63748,                0.58294,                0.64163,                0.38887,                 1.2609,                   1.06,                 1.3147,              0.0081331,              0.0081331,              0.0081331
                     68,                 1.0994,                0.77144,                 1.1603,                0.64827,                0.60027,                0.65799,                0.40455,                 1.2138,                 1.0064,                 1.2794,              0.0081049,              0.0081049,              0.0081049
                     69,                 1.1005,                0.77574,                 1.1523,                0.64034,                0.55763,                0.61237,                0.37662,                 1.2285,                 1.0582,                 1.2878,              0.0080766,              0.0080766,              0.0080766
                     70,                 1.1079,                0.77821,                 1.1537,                0.63386,                0.59161,                0.63689,                0.38421,                 1.2261,                 1.0009,                  1.283,              0.0080483,              0.0080483,              0.0080483
                     71,                 1.0837,                0.76534,                 1.1473,                0.67384,                0.58028,                0.64417,                0.39207,                 1.2285,                 1.0523,                 1.2949,                0.00802,                0.00802,                0.00802
                     72,                 1.1031,                0.76794,                  1.157,                0.64626,                0.59294,                0.65035,                 0.3929,                 1.2134,                 1.0054,                 1.2797,              0.0079917,              0.0079917,              0.0079917
                     73,                 1.0678,                 0.7471,                 1.1425,                0.62877,                0.60293,                 0.6504,                  0.391,                 1.2541,                  1.004,                 1.3107,              0.0079634,              0.0079634,              0.0079634
                     74,                 1.0666,                0.74307,                 1.1353,                0.68779,                0.54897,                0.65495,                0.39671,                 1.2359,                 1.0152,                 1.2937,              0.0079351,              0.0079351,              0.0079351
                     75,                  1.072,                0.73642,                 1.1281,                0.65705,                0.59991,                0.65294,                0.39825,                 1.2612,                0.95483,                 1.3084,              0.0079069,              0.0079069,              0.0079069
                     76,                 1.0679,                0.74593,                  1.139,                0.66563,                0.59827,                0.65613,                0.39742,                 1.2219,                   0.96,                 1.2913,              0.0078786,              0.0078786,              0.0078786
                     77,                 1.0665,                  0.742,                 1.1409,                   0.64,                0.59338,                0.64121,                0.39053,                 1.2329,                 1.0022,                 1.2961,              0.0078503,              0.0078503,              0.0078503
                     78,                 1.0909,                0.75967,                 1.1521,                0.64556,                0.58487,                0.64958,                0.39773,                 1.2333,                0.99955,                  1.302,               0.007822,               0.007822,               0.007822
                     79,                 1.0628,                0.73348,                 1.1301,                0.64145,                 0.5936,                0.64646,                0.39898,                 1.2067,                 1.0694,                 1.2636,              0.0077937,              0.0077937,              0.0077937
                     80,                 1.0785,                0.74777,                 1.1478,                0.64797,                0.58561,                0.64203,                0.39672,                 1.2308,                0.99882,                 1.2944,              0.0077654,              0.0077654,              0.0077654
                     81,                 1.0624,                0.72574,                 1.1217,                 0.6969,                0.54231,                0.65936,                0.40197,                 1.2145,                0.98866,                 1.2806,              0.0077371,              0.0077371,              0.0077371
                     82,                 1.0593,                0.72837,                 1.1196,                0.64402,                0.58961,                0.65713,                0.39535,                 1.2661,                 1.0119,                 1.3365,              0.0077089,              0.0077089,              0.0077089
                     83,                 1.0629,                0.73468,                  1.128,                0.66456,                 0.6056,                0.65999,                 0.4051,                 1.2499,                0.96423,                 1.3091,              0.0076806,              0.0076806,              0.0076806
                     84,                 1.0791,                0.73665,                 1.1481,                0.64222,                0.58095,                0.64373,                0.39374,                  1.249,                 1.0305,                 1.3086,              0.0076523,              0.0076523,              0.0076523
                     85,                 1.0911,                0.75793,                 1.1481,                0.68296,                0.57406,                0.64839,                0.39579,                 1.2487,                0.98576,                 1.3111,                   0.01,                   0.01,                   0.01
                     86,                 1.0756,                0.74022,                 1.1306,                0.67538,                0.59049,                0.65974,                0.39741,                 1.2387,                0.98212,                 1.2917,              0.0099717,              0.0099717,              0.0099717
                     87,                 1.0846,                0.75271,                 1.1498,                0.68036,                0.58141,                0.66258,                0.39838,                 1.2318,                 1.0303,                 1.2988,              0.0099434,              0.0099434,              0.0099434
                     88,                 1.0742,                0.75478,                 1.1408,                0.66409,                0.57031,                0.63537,                0.38543,                 1.2334,                0.99757,                 1.3103,              0.0099151,              0.0099151,              0.0099151
                     89,                 1.0786,                0.75375,                 1.1379,                0.62971,                0.59706,                0.64161,                0.39379,                 1.2598,                 1.0398,                 1.3005,              0.0098869,              0.0098869,              0.0098869
                     90,                 1.0903,                0.75567,                 1.1324,                0.68017,                0.55496,                0.64147,                0.38857,                 1.2513,                 1.0396,                  1.304,              0.0098586,              0.0098586,              0.0098586
                     91,                 1.0769,                0.75054,                 1.1389,                0.63184,                0.60693,                0.65236,                0.39962,                 1.2376,                 1.0108,                 1.2899,              0.0098303,              0.0098303,              0.0098303
                     92,                  1.084,                0.74905,                 1.1403,                0.64727,                0.59293,                 0.6528,                0.39168,                 1.2467,                 1.0005,                 1.2956,               0.009802,               0.009802,               0.009802
                     93,                 1.0674,                0.73587,                 1.1319,                0.64063,                0.57828,                0.64286,                0.38791,                 1.3006,                 1.0327,                 1.3344,              0.0097737,              0.0097737,              0.0097737
                     94,                 1.0786,                0.75845,                 1.1462,                0.63557,                0.59694,                0.65681,                0.39441,                  1.221,                 1.0088,                 1.2875,              0.0097454,              0.0097454,              0.0097454
                     95,                 1.0906,                0.75575,                 1.1423,                0.64178,                0.57362,                0.63435,                0.39009,                 1.2184,                 1.0349,                 1.2893,              0.0097171,              0.0097171,              0.0097171
                     96,                 1.0726,                0.73847,                 1.1417,                0.66276,                0.57428,                0.64888,                0.39058,                 1.3088,                  1.016,                 1.3493,              0.0096889,              0.0096889,              0.0096889
                     97,                  1.072,                0.74305,                 1.1383,                0.66286,                0.57765,                0.64241,                0.38677,                  1.304,                 1.0409,                 1.3411,              0.0096606,              0.0096606,              0.0096606
                     98,                  1.072,                0.72984,                 1.1294,                0.67664,                0.57159,                0.64469,                 0.3949,                 1.2638,                 1.0267,                 1.3228,              0.0096323,              0.0096323,              0.0096323
                     99,                 1.0599,                0.73716,                 1.1358,                0.66392,                0.55296,                 0.6304,                 0.3837,                 1.2579,                 1.1194,                 1.2974,               0.009604,               0.009604,               0.009604
                    100,                 1.0861,                0.74696,                  1.134,                0.63936,                0.58161,                0.64524,                0.39289,                 1.2371,                 1.0067,                 1.2895,              0.0095757,              0.0095757,              0.0095757
                    101,                 1.0744,                0.74099,                 1.1313,                0.66047,                0.57029,                0.63755,                0.38709,                 1.2925,                 1.0027,                 1.3324,              0.0095474,              0.0095474,              0.0095474
                    102,                 1.0631,                0.73472,                 1.1262,                0.65833,                0.56429,                 0.6511,                0.39311,                 1.2353,                0.98297,                 1.3077,              0.0095191,              0.0095191,              0.0095191
                    103,                  1.046,                0.71346,                  1.128,                0.66141,                 0.6016,                  0.657,                0.39805,                 1.2758,                  1.025,                 1.3364,              0.0094909,              0.0094909,              0.0094909
                    104,                 1.0282,                0.69602,                 1.1141,                0.65578,                0.56962,                0.63803,                0.38863,                 1.2475,                0.99395,                 1.3095,                   0.01,                   0.01,                   0.01
                    105,                 1.0098,                0.67851,                 1.0978,                0.64768,                0.60257,                0.66293,                0.40132,                 1.2408,                0.97112,                 1.2977,              0.0099717,              0.0099717,              0.0099717
                    106,                 1.0075,                0.68238,                 1.1085,                0.62588,                 0.6036,                0.63924,                0.38217,                 1.2819,                 1.0494,                  1.325,              0.0099434,              0.0099434,              0.0099434
                    107,                0.99949,                0.67832,                 1.0973,                0.69639,                0.55163,                0.65219,                0.39269,                 1.2765,                 1.0154,                 1.3465,              0.0099151,              0.0099151,              0.0099151
                    108,                  1.006,                0.68385,                 1.1033,                0.67187,                0.55657,                0.63857,                0.39119,                 1.2823,                 1.0604,                 1.3392,              0.0098869,              0.0098869,              0.0098869
                    109,                 1.0092,                0.67191,                 1.0961,                 0.6295,                0.57162,                0.63243,                0.37714,                  1.302,                 1.0739,                 1.3397,              0.0098586,              0.0098586,              0.0098586
                    110,                0.99943,                0.67567,                 1.1015,                0.64998,                0.61487,                0.66929,                0.40197,                 1.2861,                0.98037,                 1.3612,              0.0098303,              0.0098303,              0.0098303
                    111,                 1.0045,                0.66845,                 1.0994,                0.67234,                0.60287,                0.66154,                0.39815,                 1.2969,                 0.9804,                  1.356,               0.009802,               0.009802,               0.009802
                    112,                0.99333,                0.66593,                 1.0941,                0.64762,                 0.6016,                0.65179,                0.38649,                 1.2748,                  1.017,                 1.3463,              0.0097737,              0.0097737,              0.0097737
                    113,                 1.0073,                0.68161,                  1.105,                0.63522,                0.63025,                0.65901,                0.39642,                 1.3242,                 1.0395,                 1.3817,              0.0097454,              0.0097454,              0.0097454
                    114,                 1.0123,                0.67666,                 1.1003,                0.65036,                0.58961,                0.63764,                0.39091,                 1.2847,                 1.0533,                  1.347,              0.0097171,              0.0097171,              0.0097171
                    115,                0.98308,                0.65567,                 1.0951,                0.65704,                0.59694,                0.66045,                 0.3983,                 1.2895,                0.99334,                 1.3564,              0.0096889,              0.0096889,              0.0096889
                    116,                 0.9687,                0.63657,                 1.0843,                0.65533,                0.57495,                0.62931,                0.38715,                 1.2686,                  1.045,                 1.3658,                   0.01,                   0.01,                   0.01
                    117,                0.94695,                0.61861,                 1.0648,                0.65655,                0.61159,                0.65779,                0.39501,                 1.2978,                 1.0123,                 1.3744,              0.0099717,              0.0099717,              0.0099717
                    118,                0.94706,                0.62483,                 1.0725,                 0.6588,                0.61492,                0.66471,                0.40725,                 1.2444,                0.96858,                 1.3231,              0.0099434,              0.0099434,              0.0099434
                    119,                0.94095,                0.61924,                 1.0621,                0.65196,                0.59427,                0.64653,                0.38724,                 1.2752,                 1.0366,                 1.3576,              0.0099151,              0.0099151,              0.0099151
                    120,                0.94175,                0.62008,                 1.0688,                0.65636,                 0.5996,                0.64024,                0.38444,                 1.2786,                 1.0389,                 1.3623,              0.0098869,              0.0098869,              0.0098869
                    121,                0.94759,                0.61596,                 1.0626,                 0.6528,                0.58428,                0.64134,                0.38565,                 1.3007,                 1.0828,                  1.356,              0.0098586,              0.0098586,              0.0098586
                    122,                0.93847,                0.61644,                 1.0665,                0.67252,                0.58284,                0.64343,                0.39198,                 1.2458,                  1.021,                 1.3306,              0.0098303,              0.0098303,              0.0098303
                    123,                0.94496,                0.61633,                 1.0671,                0.67355,                 0.5956,                0.65004,                0.39119,                 1.2827,                  1.019,                 1.3728,               0.009802,               0.009802,               0.009802
                    124,                0.92239,                0.60575,                 1.0559,                0.67509,                0.57495,                0.64483,                0.38679,                  1.277,                 1.0303,                 1.3602,              0.0097737,              0.0097737,              0.0097737
                    125,                0.94689,                 0.6209,                 1.0733,                 0.6782,                0.57988,                0.64564,                0.38676,                 1.2773,                 1.1026,                 1.3531,              0.0097454,              0.0097454,              0.0097454
                    126,                0.95323,                 0.6263,                 1.0694,                0.62173,                0.61492,                 0.6462,                0.38853,                 1.3326,                 1.0315,                  1.382,              0.0097171,              0.0097171,              0.0097171
                    127,                0.99841,                0.66349,                 1.0999,                0.65615,                0.61787,                 0.6604,                0.39743,                 1.2641,                0.99793,                 1.3233,              0.0096889,              0.0096889,              0.0096889
                    128,                 1.0124,                0.68043,                 1.0971,                0.66152,                0.58361,                0.65462,                 0.3938,                 1.2945,                0.98868,                 1.3335,              0.0096606,              0.0096606,              0.0096606
                    129,                 1.0058,                0.66664,                 1.0922,                0.67244,                0.59627,                0.65647,                0.40005,                 1.2803,                0.98988,                 1.3586,              0.0096323,              0.0096323,              0.0096323
                    130,                0.99392,                0.67415,                 1.1013,                0.66134,                0.61026,                0.66308,                0.40765,                 1.2601,                 1.0171,                 1.3227,               0.009604,               0.009604,               0.009604
                    131,                 1.0146,                 0.6787,                 1.0992,                0.68417,                0.56429,                0.63909,                0.39314,                 1.2388,                 1.0621,                 1.3014,              0.0095757,              0.0095757,              0.0095757
                    132,                 1.0055,                 0.6705,                 1.0993,                0.65398,                0.58827,                0.65165,                0.39802,                  1.254,                 1.0208,                 1.3272,              0.0095474,              0.0095474,              0.0095474
                    133,                 0.9982,                0.67027,                 1.0936,                 0.6732,                0.56829,                0.64972,                0.39849,                 1.2441,                0.99437,                  1.308,              0.0095191,              0.0095191,              0.0095191
                    134,                 1.0167,                0.68775,                  1.111,                0.67153,                0.59427,                0.66438,                0.40776,                 1.2368,                0.98913,                 1.3106,              0.0094909,              0.0094909,              0.0094909
                    135,                 1.0377,                0.70381,                 1.1287,                 0.6195,                0.61426,                0.65452,                0.40237,                 1.2389,                0.95337,                 1.3047,              0.0094626,              0.0094626,              0.0094626
                    136,                 1.0448,                0.69528,                 1.1135,                0.66723,                0.59178,                0.65186,                0.39813,                 1.2375,                 1.0153,                 1.3167,              0.0094343,              0.0094343,              0.0094343
                    137,                 1.0102,                0.68616,                 1.1161,                0.62913,                0.61093,                0.64937,                0.40167,                 1.2153,                0.97997,                 1.2912,               0.009406,               0.009406,               0.009406
                    138,                 1.0187,                0.69205,                 1.1143,                0.66912,                0.60358,                0.64963,                0.39645,                 1.2253,                 1.0018,                 1.3073,              0.0093777,              0.0093777,              0.0093777
                    139,                 1.0329,                0.69085,                 1.1105,                0.63578,                0.61759,                0.66704,                0.40966,                 1.2252,                0.94853,                 1.2953,              0.0093494,              0.0093494,              0.0093494
                    140,                 1.0138,                0.68209,                 1.1177,                0.67546,                0.58095,                0.65633,                0.40255,                 1.2426,                 1.0122,                 1.3081,              0.0093211,              0.0093211,              0.0093211
                    141,                 1.0359,                 0.7008,                 1.1106,                 0.6332,                0.61426,                0.66162,                0.40337,                  1.284,                0.98567,                 1.3546,              0.0092929,              0.0092929,              0.0092929
                    142,                 1.0319,                0.69472,                 1.1053,                0.66039,                 0.6036,                0.66118,                 0.4021,                 1.2439,                0.98473,                 1.2981,              0.0092646,              0.0092646,              0.0092646
                    143,                  1.008,                0.67263,                  1.098,                0.68948,                0.56895,                0.65726,                0.39732,                 1.2482,                 1.0201,                 1.3128,              0.0092363,              0.0092363,              0.0092363
                    144,                 1.0088,                0.68497,                 1.1026,                0.65361,                0.60693,                0.66762,                0.40387,                 1.2131,                 0.9344,                 1.2889,               0.009208,               0.009208,               0.009208
                    145,                 1.0088,                0.67533,                 1.0953,                0.69125,                0.60826,                0.66865,                0.40845,                 1.2378,                0.96417,                 1.3095,              0.0091797,              0.0091797,              0.0091797
                    146,                 1.0206,                0.68015,                 1.1032,                0.67135,                0.61513,                0.66575,                0.40642,                 1.2578,                0.98293,                 1.3357,              0.0091514,              0.0091514,              0.0091514
                    147,                 1.0119,                0.67453,                 1.1063,                0.66724,                0.60759,                0.65892,                0.40186,                 1.2807,                0.98542,                 1.3539,              0.0091231,              0.0091231,              0.0091231
                    148,                 1.0046,                 0.6635,                 1.1063,                0.67723,                0.62484,                0.67262,                0.41017,                 1.2578,                0.93795,                  1.332,              0.0090949,              0.0090949,              0.0090949
                    149,                 1.0176,                0.68598,                 1.1102,                0.70915,                0.58095,                0.66902,                0.39752,                 1.2534,                0.94107,                 1.3183,              0.0090666,              0.0090666,              0.0090666
                    150,                 1.0059,                0.68604,                 1.1096,                0.69789,                0.60027,                0.67485,                0.40381,                 1.2514,                0.95394,                 1.3147,              0.0090383,              0.0090383,              0.0090383
                    151,                 1.0213,                  0.684,                 1.1122,                0.69602,                 0.6036,                0.66514,                0.40393,                  1.225,                 0.9825,                 1.3097,                0.00901,                0.00901,                0.00901
                    152,                0.99421,                0.67407,                    1.1,                0.70793,                0.56357,                0.66527,                0.40726,                  1.219,                0.99967,                 1.2946,              0.0089817,              0.0089817,              0.0089817
                    153,                 1.0148,                0.67378,                 1.0978,                0.68106,                 0.6089,                 0.6734,                0.41605,                 1.2328,                  0.963,                 1.3145,              0.0089534,              0.0089534,              0.0089534
